"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume","Volume_err","Wet_density","Dry_density","Dry_density_err","DMAR","DMAR_err","DMAR_err_pc"
"Kerguelen","KER1","CAT1.1B",38,47.6,48.8,48.2,48.2,0.6,900,1035,934,944,68,0.05517,0.00463,16758.8461538462,52169.9230769231,1.34923076923077,46.8461538461538,445.384615384615,559.923076923077,133.307692307692,19639.4615384615,203.615384615385,198.153846153846,111.769230769231,29.6153846153846,64.9230769230769,1006.61538461538,725.230769230769,22886.3076923077,4594.69230769231,4.96873969223077,1.60077703389255,0.202219250153846,-1.60077703391382,27481,1238.62059338563,2582.02322031705,0.13015769528163,21.1535897420357,55.8309031235367,112.382131986111,37.8095768630661,1775.17448040958,63.1829861876577,34.1683239122782,32.4400828352668,36.897467080046,75.298806474009,169.606180342157,65.377307283891,2838.29776992641,293.825170414706,0.35884266353202,0.0718423954612375,0.0144675688237603,0.0718423951091412,3099.03468841509,59.38,40.62,2.03,23.56,1.18,13.62,1.18,4.1542,1.7531,1.7287,0.9784,0.4618,0.054,0.03,55.6
"Kerguelen","KER1","CAT1.1B",39,49,50.5,49.8,49.8,0.75,935,1063,962,973,64,0.01111,9e-04,15534.9375,49354.0625,1.37,51.375,495.875,633.5,142.125,19150.625,170.4375,210.0625,122.25,24.9375,137.5625,1096.125,698.875,20626.375,4341.1875,4.731618952875,1.54687602845006,0.2144908190625,-1.54687602888238,24967.5625,1465.71309010324,3842.03701992836,0.0884684501201794,27.3322154242937,178.123505841687,227.129331732679,41.8057013655634,3271.86144521229,72.221851494775,27.5038633649893,43.9689284229974,25.8107697160184,68.663400003204,230.710460678892,98.7588814571463,3508.33455027691,277.114950577072,0.593163863868515,0.125674041770209,0.0268682380672013,0.125674041133506,3728.82562332521,53.52,46.48,2.32,12.27,0.61,7.09,0.62,6.5027,2.8417,1.197,0.7329,0.3569,0.0081,0.0046,56.8
"Kerguelen","KER1","CAT1.1B",40,50.7,52.1,51.4,51.4,0.7,975,1321,1107,1117,173,0.00994,0.00167,17542.0666666667,52529.0666666667,1.40733333333333,54.2666666666667,416.133333333333,529.466666666667,127.466666666667,17317.9333333333,233.333333333333,185.4,146.333333333333,42.1333333333333,81.3333333333333,924.066666666667,761,24853.1333333333,4822.2,5.14619343346667,1.63660482096906,0.194959698466667,-1.63660482090485,29675.3333333333,885.250123384561,1978.12156446704,0.0716605755994054,28.5268461695462,118.317289321472,147.271307780022,35.3166627339938,2596.03170976304,39.4871890014736,40.3976661277781,61.4092439140496,40.259633570589,63.8264014637323,206.406141473783,103.101198551991,2421.37985651236,265.281036961613,0.307149881331734,0.0594243985247995,0.0115298927532115,0.0594243990254882,2649.95508497426,59.8,40.2,2.01,21.69,1.08,12.54,1.09,6.3302,2.8359,1.2363,0.6783,0.3378,0.0067,0.0045,66.6
"Kerguelen","KER1","CAT1.1B",41,52.3,53.6,53,53,0.65,995,1716,1252,1278,361,0.00993,0.00292,15258.5,51210.8571428571,1.39,84.0714285714286,590.785714285714,774,163.928571428571,22231.7857142857,275.571428571429,184.642857142857,131.285714285714,27.4285714285714,129.357142857143,1241.35714285714,677.071428571429,18871.4285714286,4335.5,4.34797649707143,1.46637608501782,0.231535365142857,-1.46637608444178,23206.9285714286,914.915527836818,4953.27204764911,0.0636093848905477,47.7967882501844,163.743316280005,288.120701202705,29.0608493859517,3933.3633128087,78.7270985363747,26.0313631631513,45.2657598079278,28.1799554667833,91.6981730737039,184.949309954775,79.9773663037182,2082.37289627023,231.496386414728,0.367093093583559,0.0849032696265138,0.0197150725475098,0.0849032687363952,2246.65633482586,47.93,52.07,2.6,11.61,0.58,6.71,0.59,5.8781,2.6922,1.4783,0.965,0.4902,0.0096,0.0077,80.2
"Kerguelen","KER1","CAT1.1B",43,55.3,56.7,56,56,0.7,1105,2265,1528,1568,580,0.01128,0.00431,18499.1333333333,54042.6,1.39333333333333,44.4,352.266666666667,521.6,109.866666666667,16326.1333333333,140.733333333333,218.733333333333,139.533333333333,40.6666666666667,89.7333333333333,726.866666666667,841.533333333333,27710.8,4970.53333333333,5.56720632046667,1.71325208246523,0.1809481934,-1.71325208239126,32681.3333333333,1357.97947947186,5272.24564244551,0.0807701029082514,32.6273329762464,138.928278858793,171.853259664002,28.7721757126237,3211.7811228277,57.6968266850423,37.5603641140625,47.8194023184652,44.2584401420737,66.4298412577044,222.57129408884,105.192250303002,3281.41846941663,302.011321137533,0.486795525607143,0.0887761510677405,0.0162557638759477,0.0887761506128424,3498.92740027297,66.8,33.2,1.66,29.13,1.46,16.84,1.46,6.199,2.96,1.2121,0.5876,0.3099,0.0066,0.006,91
"Kerguelen","KER1","CAT1.1B",44,56.9,58.2,57.5,57.5,0.65,1192,2375,1686,1701,592,0.01128,0.00405,18111.5714285714,53079.1428571429,1.36071428571429,62.6428571428571,322.285714285714,466.428571428571,116.5,16021.7857142857,122.571428571429,208.928571428571,112.857142857143,18.0714285714286,78.0714285714286,752.285714285714,789.214285714286,27238.4285714286,4884.71428571429,5.57380070792857,1.71626780937993,0.180073966071429,-1.71626780936027,32123.1428571429,929.828248349431,3004.33002532992,0.0560856879747801,32.9629328952226,55.31090944196,88.1333904118893,22.04104562646,1976.90212895645,64.498913867676,19.8046781020363,37.8536801236168,23.5158352072493,40.9116577061323,161.209576243248,101.216583143755,2239.18184626871,236.699559185651,0.341960140653402,0.0630177852051146,0.0117025713532404,0.0630177850577988,2412.86012400677,68.05,31.95,1.6,33.47,1.67,19.35,1.68,5.3984,2.6236,1.2339,0.6068,0.3252,0.0068,0.0061,89.5
"Kerguelen","KER1","CAT1.1B",45,58.4,59.7,59,59,0.65,1244,2492,1836,1834,624,0.0122,0.00428,18611.7857142857,53653.1428571429,1.35071428571429,40.3571428571429,306.642857142857,490.642857142857,102.214285714286,14334.5714285714,173,209,106.714285714286,17.2142857142857,87.0714285714286,723,858,29202.7142857143,5168.71428571429,5.6283775995,1.72479242488798,0.178765398571429,-1.72479242446063,34371.4285714286,1367.56038699866,4071.38386711528,0.0921089894313575,15.9161608380971,79.7202871032473,141.359665198581,28.4771934967361,2114.25595984409,68.9291721205961,38.4727675915555,48.7449067499973,25.5799758568136,75.063526209691,206.695242027781,134.964952715653,3988.51025646595,361.347356553099,0.448355550081678,0.0813386200580313,0.0148275298333994,0.0813386194274544,4323.48699572438,76.29,23.71,1.19,55.32,2.77,31.98,2.77,5.2817,2.6171,1.1144,0.4815,0.2626,0.0059,0.0053,89.7
"Kerguelen","KER1","CAT1.1B",46,59.9,61.2,60.5,60.5,0.65,1310,2620,1964,1957,655,0.01485,0.00513,20697.5,57365.5,1.32714285714286,27.2857142857143,227.571428571429,318.285714285714,79,12460.3571428571,165.5,209.214285714286,144.857142857143,10.5,39,286.285714285714,939.571428571429,34586.5714285714,5638.64285714286,6.13366929064286,1.81352381220902,0.163122270928571,-1.81352381155029,40225.2142857143,338.919039572308,1523.57139894798,0.0775022154947419,14.1553391472485,31.845092088262,43.2727104827913,24.5356882927706,1835.18360461218,50.7387729150309,32.4326012890367,24.7692648965706,22.1246468898376,47.3026263704085,136.058487746675,93.5280412790437,1183.5060504402,130.262815488155,0.147950860280244,0.0240688363104919,0.00391810276153579,0.0240688361256196,1279.49059446277,78.62,21.38,1.07,60.63,3.03,35.04,3.03,5.3984,2.7316,1.0967,0.447,0.2485,0.0066,0.006,90.1
"Kerguelen","KER1","CAT1.1B",47,61.4,62.7,62,62,0.65,1417,2691,2067,2058,637,0.01485,0.00475,20165.2142857143,56909.4285714286,1.34,41.8571428571429,248.642857142857,393.928571428571,106.357142857143,13859.3571428571,200.714285714286,226.642857142857,104.142857142857,11.5,78.1428571428571,424.928571428571,999.428571428571,32577.4285714286,5470.28571428571,5.95778023107143,1.78413102111113,0.168038026785714,-1.78413102080498,38047.7142857143,455.269350295714,2364.03233461831,0.0627571632442189,21.4650239400578,61.639906083462,140.309802434971,23.1270974694759,1823.06220017702,51.2826684944542,40.7744398496772,41.2065288756287,21.6253056892578,56.2519840919919,192.68725728724,141.816628235042,1051.02519286835,146.932443174211,0.20835815979177,0.0349321810478853,0.00586270059179468,0.034932180508998,1104.74225525661,76.54,23.46,1.17,53.91,2.7,31.16,2.7,4.7173,2.42,1.2086,0.5269,0.2966,0.0078,0.0069,88.3
"Kerguelen","KER1","CAT1.1B",48,62.8,64.2,63.5,63.5,0.7,1493,2757,2173,2159,632,0.01468,0.00446,20910.4,56831.3333333333,1.30466666666667,54.7333333333333,198.266666666667,323.333333333333,105.133333333333,10457.8,145.133333333333,217,98.8,20.1333333333333,118,357.133333333333,1084,35750.8666666667,5780.8,6.17862633706667,1.81985496681468,0.162250638533333,-1.81985496713384,41531.6666666667,1238.23450352277,2426.74216261422,0.080699324361366,14.5428758536693,38.5106046001185,89.2617872701789,22.9902670918017,1505.95001814232,51.7988784581656,42.4970587217516,38.8535712644282,25.6734066598847,61.0538404080483,200.343229293654,87.092725627017,3072.19244343902,293.924723113152,0.318623127069923,0.0515804236270083,0.0083768413348761,0.0515804243265569,3320.10035706037,81.15,18.85,0.94,65.64,3.28,37.94,3.28,5.8137,3.058,0.9881,0.3837,0.221,0.0056,0.005,88
"Kerguelen","KER1","CAT1.1B",49,64.4,65.8,65.1,65.1,0.7,1560,2881,2280,2268,661,0.01356,0.00409,18806.4666666667,52188.2,1.29533333333333,83,217.866666666667,268.333333333333,131.066666666667,10805.7333333333,153.4,183.866666666667,91.3333333333333,31.6,239.933333333333,145.866666666667,1402.33333333333,31054.2666666667,5426,5.70994379753333,1.73928392446956,0.176164447933333,-1.73928392504054,36480.2666666667,1473.93268244549,2565.84520187793,0.0688545741469104,31.2981058304081,47.0787587326761,56.7685358862343,50.8393361014687,1570.15883940205,60.1079980416203,29.3351731024785,31.7325129945988,33.9217587145141,123.984714879736,98.3556713933574,197.124567819679,3604.98499039211,249.476594951453,0.450575580377849,0.0793321512828303,0.0140538069357017,0.0793321508876301,3824.82377683071,72.25,27.75,1.39,43.94,2.2,25.4,2.2,5.0801,2.7077,1.1266,0.5385,0.3139,0.0073,0.0065,88.5
"Kerguelen","KER1","CAT1.1B",50,66,67.4,66.7,66.7,0.7,1675,2915,2403,2386,620,0.01356,0.00367,21056.4,60939.8666666667,1.32933333333333,224.133333333333,222.8,273,229.533333333333,14483.1333333333,182.333333333333,202.933333333333,73.4666666666667,95.9333333333333,285.266666666667,72.8666666666667,1536.46666666667,35086.6666666667,5809.4,6.00477315166667,1.78625827113468,0.1686898792,-1.78625827169954,40896.0666666667,2116.88614985043,3461.04577232016,0.108065236029425,72.5050408756588,30.232905441399,47.3799234154841,86.8124963574342,3794.37621198732,81.4192559416704,35.6259669877117,49.3759146991826,73.3907999943421,209.72991702482,52.3079708029647,374.727113408957,5797.46173112074,378.186801915214,0.68188668679794,0.117469292053281,0.0203929974053976,0.117469292383021,6149.76508804159,80.02,19.98,1,73.45,3.67,42.46,3.67,5.5637,3.0322,0.9606,0.3982,0.237,0.0054,0.0047,86.5
"Kerguelen","KER1","CAT1.1B",51,67.6,68.9,68.3,68.3,0.65,1810,2966,2543,2504,578,0.01359,0.00327,23322.5714285714,61836.2142857143,1.35642857142857,105.5,181,199.285714285714,110.714285714286,9963,148.357142857143,241,122.142857142857,9.92857142857143,29.4285714285714,138.428571428571,1065.07142857143,40818.7857142857,6144.21428571429,6.6454237295,1.89379143320754,0.150520748928571,-1.89379143408275,46963,282.392992472905,871.873595158189,0.0850888352847181,33.1494285830784,25.2769277587898,29.1690789164685,30.3984528235556,658.305283401133,61.3359063403599,25.0415040098817,47.671725441748,20.8269953729225,45.1147499088786,76.8652309972704,106.768235182361,454.054076510281,133.027572949502,0.114134664395365,0.017181725661361,0.00258724462945239,0.0171817256696878,545.85613771114,82.02,17.98,0.9,88.5,4.42,51.15,4.43,5.1663,2.8673,0.9913,0.4004,0.2422,0.0054,0.0046,84.5
"Kerguelen","KER1","CAT1.1B",52,69.1,70.3,69.7,69.7,0.6,1899,3045,2664,2607,573,0.0125,0.00286,22985.5384615385,60713.9230769231,1.28,85.6153846153846,186.615384615385,234.538461538462,81.0769230769231,8907.46153846154,124.923076923077,218.230769230769,99.6153846153846,8.69230769230769,51.3846153846154,178.538461538462,987.076923076923,40568.4615384615,6172.69230769231,6.57702788007692,1.88319221812671,0.152163255153846,-1.88319221908897,46741.1538461538,448.53625185794,1611.66908625491,0.0644204936336257,40.2503384282635,44.9602388441507,43.5595672319629,17.1971971478956,958.082165525189,61.4389419647148,27.4898582697748,35.3377476681298,16.9035726765311,55.7592121858778,92.8795056193914,83.2390748972115,622.966774847666,190.974860743234,0.191304824877004,0.0291012310233988,0.00442928322034218,0.0291012309627077,715.931426668999,80.35,19.65,0.98,84.62,4.23,48.91,4.23,3.768,2.1101,1.2843,0.5569,0.3397,0.007,0.0058,83.8
"Kerguelen","KER1","CAT1.1B",53,70.5,71.8,71.2,71.2,0.65,2175,3090,2766,2727,458,0.01217,0.00215,22933.5,61795.1428571429,1.33142857142857,43.4285714285714,203.142857142857,244.571428571429,75.5,8691.64285714286,83.7142857142857,226.071428571429,98,2.21428571428571,85.7142857142857,322.857142857143,1012.21428571429,40872.2857142857,6218.21428571429,6.57229158114286,1.88241995514103,0.1522896885,-1.88241995462142,47090.5,766.540153998672,2566.00365300846,0.0723088613419644,17.019058483017,50.6463714895247,51.4029545479998,12.6536707960728,872.71835329379,47.1730506040971,28.0753499484027,37.1069141390533,6.75025437046146,77.9165515855842,201.996518303147,98.008773996106,1701.48317329646,152.568863932843,0.201426674995532,0.0309915393259285,0.00477240974731482,0.0309915384075758,1810.60375608206,81.08,18.92,0.95,91.11,4.56,52.67,4.56,4.7173,2.703,1.0933,0.4502,0.2805,0.0055,0.0044,80
"Kerguelen","KER1","CAT1.1B",54,72,73.3,72.6,72.6,0.65,2471,3118,2858,2842,324,0.0122,0.0015,23289.9285714286,61192.7142857143,1.29214285714286,31.5,174.5,148.285714285714,70.3571428571429,7894.92857142857,85.2142857142857,228.428571428571,94.8571428571429,2.85714285714286,26.2142857142857,160.5,919,41986.1428571429,6306.35714285714,6.66159849528571,1.89606637205805,0.150202225428571,-1.89606637214755,48292.5,583.046041761015,1235.95353588116,0.0712718059941681,14.580017938155,38.2275575187083,48.1622714954807,17.5306638728879,790.825028229839,43.0744946332756,34.8573230043985,50.1457217177438,8.25420305855557,42.3250763485677,79.5755567418113,87.8372621122984,914.466793537916,208.528030634827,0.167224393016735,0.0251377068892,0.00378112537257339,0.0251377060951683,1060.78873050633,82.9,17.1,0.85,94.44,4.72,54.59,4.72,4.9392,2.8845,1.1233,0.4244,0.2691,0.0052,0.0039,75.7
"Kerguelen","KER1","CAT1.1B",55,73.5,74.8,74.1,74.1,0.65,2705,3157,2975,2965,226,0.015,0.00127,23711.8571428571,60768.2857142857,1.35928571428571,22.5,187.857142857143,119.357142857143,71.8571428571429,7342.07142857143,56.6428571428571,231.5,92.5,0.166666666666667,39.8571428571429,152.785714285714,927,42569.8571428571,6304.5,6.75404738764286,1.91001722039087,0.148096137357143,-1.91001722088497,48874.3571428571,244.197857088455,1234.35853341361,0.0856167026941576,9.91308381732096,65.3085659864676,43.4203198493997,39.3697602479114,1122.02121632798,37.48149726682,35.3569708065522,41.3070118838101,0.645497224367903,55.020076255934,59.4282742490456,124.94552659213,299.142841399288,115.724972373163,0.111204765983607,0.0163523992108743,0.00240514305611037,0.0163523993173031,368.4607498443,84.41,15.59,0.78,95.45,4.77,55.18,4.77,4.2887,2.5346,1.18,0.4516,0.2895,0.0068,0.0049,72.6
"Kerguelen","KER1","CAT1.1B",56,75,76.3,75.6,75.6,0.65,2833,3218,3075,3065,193,0.02388,0.00171,23159.7857142857,59331.2142857143,1.335,16.5714285714286,162.5,99.0714285714286,57,6411.85714285714,83.4285714285714,224.285714285714,114.857142857143,0.428571428571429,36.5,126.571428571429,941.214285714286,42372.4285714286,6400.07142857143,6.62254607892857,1.89029003494143,0.151056411214286,-1.8902900356273,48772.5,468.366749554142,1273.11436301641,0.0970923430396191,10.507977084938,32.4647738088769,24.8486628202816,18.6217408093129,711.27100289583,50.8598591693417,26.9341892295007,45.707863559882,1.60356745147455,50.5991030628926,99.0390088537101,111.579691129378,584.540544660204,129.180532163751,0.134558685209985,0.0201753095059116,0.00302669247250163,0.0201753090028748,641.01419041055,86.15,13.85,0.69,96.05,4.8,55.52,4.8,4.2887,2.5775,1.1858,0.4318,0.2811,0.0103,0.0074,72.2
"Kerguelen","KER1","CAT1.1B",57,76.5,77.9,77.2,77.2,0.7,2999,3259,3139,3132,130,0.02353,0.00119,23107.9333333333,57691.7333333333,1.32666666666667,14.0666666666667,157.666666666667,87.2,46.7333333333333,5039.93333333333,94.9333333333333,232.866666666667,114.8,0.166666666666667,26.6,63.0666666666667,906.733333333333,42678,6341.6,6.7332373246,1.90680159242745,0.148592771333333,-1.90680159205951,49019.6,364.100744823397,851.271441237556,0.0639940473422184,10.5658930165933,30.9300285590988,29.5180332291006,17.6208750661038,412.713229160163,52.4628666863752,38.799607263599,49.357587345528,0.645497224367903,35.8445054566048,67.6550775907435,80.4180742536569,515.924136172862,166.731092309914,0.15683612342251,0.0233818622590413,0.00348841416857201,0.0233818621686089,608.154327218253,86.87,13.13,0.66,94.94,4.75,54.88,4.75,5.0801,3.1141,1.0827,0.368,0.244,0.0087,0.0062,71.4
"Kerguelen","KER1","CAT1.1B",58,78.1,79.5,78.8,78.8,0.7,3083,3326,3204,3200,122,0.02542,0.00119,23506.6666666667,58564.8,1.336,18.2666666666667,190.733333333333,97.9333333333333,48.0666666666667,5627.53333333333,93.4666666666667,230.2,129.933333333333,2,19.4,44.8666666666667,944.666666666667,42813.7333333333,6404.8,6.68720561713333,1.89992524711537,0.149619756266667,-1.89992524743764,49218.5333333333,402.433963822756,1255.84201690681,0.0802496105909555,13.5881601123219,35.1597713844889,28.0598000875341,20.6240728507339,674.666676077546,51.652501898562,36.3695319896044,56.4832044146964,5.74456264653803,33.4894439658657,43.7817095970235,84.8382213953346,573.667956059534,131.32304769972,0.162245149763798,0.0240071796956534,0.00355478415766607,0.0240071807916753,595.145584430118,86.77,13.23,0.66,92.99,4.65,53.75,4.65,4.7319,2.9409,1.0862,0.3862,0.2593,0.0098,0.0071,71.8
"Kerguelen","KER1","CAT1.1B",59,79.6,81,80.3,80.3,0.7,3110,3445,3253,3259,168,0.03404,0.00205,23223.1333333333,58388.2666666667,1.338,20.7333333333333,190.2,111.133333333333,41.2,5872.13333333333,72.4666666666667,234.933333333333,106.666666666667,0.166666666666667,13.8,42.1333333333333,933.266666666667,42551.1333333333,6336,6.71884645033333,1.90466977199723,0.1489084194,-1.90466977153733,48887.1333333333,244.033623756665,964.774323475752,0.0696111649501305,7.64821796860145,25.5991071272864,31.281821893112,23.6649228063092,697.991697317246,31.6924206050835,29.8435603646431,37.5436254179562,0.645497224367903,21.8965098327826,43.1026460352273,95.8313001854723,374.231949973479,145.904567636325,0.154715649841329,0.0229759473697739,0.00341364565868103,0.0229759475624037,427.862939781065,86.9,13.1,0.66,91.2,4.56,52.72,4.56,5.3192,3.3723,0.9322,0.3379,0.2311,0.0115,0.0086,74.4
"Kerguelen","KER1","CAT1.1B",60,81.2,82.6,81.9,81.9,0.7,3141,3490,3301,3306,175,0.03478,0.00213,23524.5333333333,57986.8666666667,1.362,22.8,160.266666666667,95,42.3333333333333,5340,59.2666666666667,210.733333333333,63.8666666666667,2.6,42.1333333333333,32.9333333333333,930.8,42988.6,6282.06666666667,6.84583181986667,1.92348176791522,0.1461205518,-1.92348176775645,49270.6666666667,279.773854253412,855.174991838902,0.0711336769751149,19.0270484160989,31.5763624673056,30.9723378886017,12.3442679969674,386.271370190144,41.604372480832,32.0055054787826,36.2744827011785,7.74412219502175,51.4127091939986,48.2929552192607,121.312583259705,609.335914863761,169.828260590628,0.125948336140681,0.0184200051214493,0.00269496344785393,0.0184200054551481,747.844298793603,88.94,11.06,0.55,93.02,4.65,53.77,4.65,4.8466,3.1115,1.0039,0.3479,0.2407,0.0121,0.0091,75.3
"Kerguelen","KER1","CAT1.1B",61,82.8,84.2,83.5,83.5,0.7,3164,3577,3346,3352,207,0.03404,0.00238,23592.2,57841.2666666667,1.32733333333333,11.5333333333333,147,69.4666666666667,42.9333333333333,4600,56.0666666666667,233.066666666667,102.4,0.166666666666667,43.6666666666667,53.8,917.133333333333,43359.0666666667,6348.46666666667,6.83256967213333,1.92150242334533,0.146415959733333,-1.92150242276517,49707.5333333333,460.931386279067,1158.55904755289,0.0575036230742609,8.13165478385608,19.8314324819392,38.760927798616,19.5465256929887,320.428730654059,46.2747488480746,37.0684052350066,26.2237623975988,0.645497224367903,55.5256268590931,63.4374832864158,96.9608659398704,811.76672112363,177.160486833939,0.140779536923435,0.0206284714829588,0.00302457359484115,0.0206284718712459,939.443746256769,87.5,12.5,0.62,92.59,4.63,53.52,4.63,4.9627,3.2381,1.0442,0.3617,0.2541,0.0123,0.0095,77.2
"Kerguelen","KER1","CAT1.1B",62,84.4,85.8,85.1,85.1,0.7,3182,3691,3387,3399,255,0.03478,0.00289,23287.2,57947.0666666667,1.40133333333333,16.4666666666667,151.533333333333,82.7333333333333,48.7333333333333,4788.86666666667,38.7333333333333,234.4,99.1333333333333,0.166666666666667,34.4,101.2,874.4,43163.3333333333,6364.4,6.78402324726667,1.91446225517911,0.147437026933333,-1.91446225504018,49527.7333333333,712.198026233876,1670.04531446933,0.111282566126997,9.62783662591125,29.0808397075332,24.0311306037656,21.0966032020955,421.944625118826,45.3501719427622,41.0257758697418,53.4026038245149,0.645497224367903,44.4759967366026,76.3574301745229,108.694066075384,1269.30248937115,227.540514445858,0.10321400206707,0.0152197017021921,0.00224484517526992,0.0152197020567366,1479.05464337706,87.93,12.07,0.6,92.57,4.63,53.51,4.63,5.3192,3.5319,0.926,0.3275,0.2338,0.0114,0.0091,79.7
"Kerguelen","KER1","CAT1.1B",63,86,87.4,86.7,86.7,0.7,3234,3725,3434,3445,246,0.02394,0.0019,23445.6666666667,58353.6,1.42466666666667,14.6666666666667,158.2,68.7333333333333,42.9333333333333,5047.8,37.6666666666667,235.066666666667,103.466666666667,0.166666666666667,53.6666666666667,131.6,923.6,43312.7333333333,6316.53333333333,6.85915132886667,1.92544776683041,0.145830306133333,-1.92544776616904,49629.2666666667,428.789936360229,1190.42788225795,0.09311027767934,5.74041644415986,21.630666061999,25.2345190637934,18.9226495678239,504.705034082851,41.6630474618639,31.0264096414344,44.0517012265404,0.645497224367903,54.7679085735781,80.0158912788132,127.515713317446,572.357588858407,146.981955484662,0.116988519149775,0.0170747119908852,0.00249252430442516,0.0170747122405612,682.260577226982,87.96,12.04,0.6,92.03,4.6,53.2,4.6,5.8137,3.9301,0.9216,0.3084,0.2239,0.0074,0.0059,80.5
"Kerguelen","KER1","CAT1.1C",70,87.7,89.1,88.4,88.4,0.7,3262,3841,3504,3516,290,0.03478,0.00314,21791.8571428571,53493,1.33785714285714,11,101.5,34.0714285714286,26.9285714285714,3048.28571428571,20.9285714285714,208.642857142857,71.7857142857143,0.166666666666667,31.4285714285714,64.9285714285714,892.571428571429,41341.9285714286,5940.07142857143,6.96196445571429,1.94024407171854,0.143700535714286,-1.94024407096072,47282,919.112687252293,2076.31544957741,0.0720233478627774,8.82304674396287,37.4304483213661,30.9029853815858,15.3194912835516,780.297224294536,19.5898886230559,27.597678672886,44.0841478074839,0.645497224367903,46.039638917441,54.6013021621481,98.7449817893113,1212.23090363852,192.325631031458,0.149805249657657,0.02171653971679,0.00314984346453037,0.0217165404863246,1362.70313940852,87.71,12.29,0.61,93.02,4.65,53.77,4.65,5.5637,4.1449,0.9725,0.3258,0.259,0.0113,0.01,88.5
"Kerguelen","KER1","CAT1.1C",71,89.3,90.7,90,90,0.675,3282,3910,3548,3562,314,0.0375,0.00359,22430.8666666667,55054.9333333333,1.386,5.13333333333333,106.266666666667,51.6666666666667,43.6,3673.06666666667,58.6666666666667,215.6,103.4,0.166666666666667,28.0666666666667,116.4,833.266666666667,41669.2,6100.46666666667,6.8364873544,1.92196368662896,0.146365016266667,-1.92196368575224,47769.6666666667,586.216667242054,1771.96966543959,0.132006493346783,7.28860820210618,21.7796322501639,31.3748458542979,15.7471085781304,428.783073137833,55.2703313162634,24.3216540790888,52.4919041376858,0.645497224367903,51.348204401304,89.558281103903,106.629844834942,1047.46907216531,263.76094876846,0.175874378745269,0.0258230774272152,0.00379546684021724,0.0258230781052272,1276.10308958097,87.61,12.39,0.62,93.71,4.69,54.17,4.69,4.6735,3.5145,1.0768,0.3789,0.3039,0.0142,0.0128,89.8
"Kerguelen","KER1","CAT1.1C",72,90.8,92.2,91.5,91.5,0.7,3325,3934,3591,3602,305,0.03636,0.00335,22735,56529.8666666667,1.296,10.2666666666667,141.266666666667,69.2666666666667,41.1333333333333,4633.13333333333,73.9333333333333,224.333333333333,98.6666666666667,0.333333333333333,5.26666666666667,118.066666666667,888.6,41914.8,6257.4,6.70073133653333,1.90209918547342,0.149272490866667,-1.9020991851538,48172.2,824.879471715197,1780.50911124827,0.113061298165452,8.89194391945128,43.7761622455918,26.132810976315,20.5143387716518,462.554377755689,52.8305467193618,30.0990428577452,38.0125292627626,1.29099444873581,15.5309215376784,94.6470636980708,134.764238579825,1303.5539991007,237.36764733215,0.106389317438597,0.0158621353925561,0.00236550235064725,0.0158621353204003,1524.07752896161,86.83,13.17,0.66,92.9,4.65,53.7,4.65,5.5637,4.2562,1.0798,0.3485,0.284,0.0127,0.0115,90.7
"Kerguelen","KER1","CAT1.1C",73,92.4,93.7,93.1,93.1,0.65,3350,3971,3639,3646,311,0.03659,0.00337,21919.6428571429,55028.5,1.29571428571429,16.2142857142857,142.857142857143,70.0714285714286,42.0714285714286,4582.57142857143,56.5,207.428571428571,95.3571428571429,1.21428571428571,28.7857142857143,88.6428571428571,881.285714285714,40754.6428571429,6081.42857142857,6.70408479621429,1.90249309290443,0.149229965142857,-1.90249309173855,46836.0714285714,454.356790866598,1142.97962496141,0.0788098281370351,9.37409336275388,29.811864295063,17.8819388284307,24.534008690338,391.981105173689,31.1590214124997,27.0034592818552,31.9653830617703,3.14223270519966,38.1659908445052,99.5309052450599,65.2456053001963,598.736696610565,145.133208989701,0.146457299226684,0.0220197134632545,0.00331263857893249,0.0220197129903712,672.684686025471,86.53,13.47,0.67,93.59,4.68,54.1,4.68,5.3984,4.1892,1.1048,0.3614,0.2985,0.0132,0.0121,91.8
