"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"Location*",1,302,2.59271523178808,1.21302999652039,3,2.5,1.4826,1,5,4,0.34611017718108,-0.669548015644392,0.069802032562539,2,3
"Site*",2,302,2.95695364238411,1.60609346048849,3,2.83057851239669,1.4826,1,6,5,0.419838374122099,-0.966263376108974,0.092420293273114,2,4
"Section*",3,302,22.2615894039735,11.4770223193659,23,22.4545454545455,13.3434,1,42,41,-0.107835827667552,-1.01527583213109,0.660428421354295,14,32
"sample",4,302,158.12582781457,128.820475902594,133.5,142.648760330579,128.9862,1,529,528,0.908344172969751,0.100953820909903,7.41278540470416,51.25,235.25
"min_depth",5,302,172.009602649007,128.187921155131,152.5,160.180991735537,141.44004,0,503.9,503.9,0.663887348921366,-0.485159703854238,7.3763859692354,64.325,255.75
"max_depth",6,302,173.171854304636,128.157333884736,153.6,161.340495867769,141.44004,1.1,505.1,504,0.664152561420877,-0.485781633087556,7.37462586960867,65.4,256.9
"midpoint",7,302,172.591390728477,128.170212792321,153,160.762396694215,141.51417,0.6,504.5,503.9,0.66405098561828,-0.485413852214761,7.37536696746212,64.9,256.325
"SH20_age",8,302,3694.14353692009,2653.10379697197,3439.48423076923,3498.13723474195,2968.87959547553,-55.4909090909091,10924.02,10979.5109090909,0.547517494809203,-0.495313353019641,152.668967922692,1450.85716783216,5444.63758741259
"kcps",9,302,23971.6790807456,10081.3001472464,21784.9,21441.6189634604,2336.48731346153,13682.1,62434.6666666667,48752.5666666667,2.63181611710776,5.86170987458357,580.113635416594,19826.5144230769,23249.7232142857
"cps",10,302,80836.4186390073,75780.6031039537,55867.1666666666,57768.5825301111,6190.06278863636,38366.3,343976.857142857,305610.557142857,2.76734507989313,5.79749901833535,4360.68369343257,52876.5336538462,63211.262987013
"MSE",11,302,1.44111866438599,0.30630857556975,1.34569230769231,1.35441322168772,0.05737854545454,1.24090909090909,2.83333333333333,1.59242424242424,2.86560092187207,7.02079241201964,0.0176260778607591,1.31241258741258,1.3975
